census_tract,Measure,health_outcome_value,TotalPopulation,Geolocation,CategoryID,health_outcome_label
25021417502,Sleeping less than 7 hours among adults aged >=18 years,32.8,4639,POINT (-71.0276416 42.27917027),RISKBEH,SLEEP
25021441204,Arthritis among adults aged >=18 years,23.7,4499,POINT (-71.34502247 42.07118644),HLTHOUT,ARTHRITIS
25021403100,Hearing disability among adults aged >=18 years,5.1,6841,POINT (-71.20933113 42.27997539),DISABLT,HEARING
25021422501,Chronic kidney disease among adults aged >=18 years,2.5,4758,POINT (-70.92581665 42.20457874),HLTHOUT,KIDNEY
25021417602,Depression among adults aged >=18 years,19.9,5155,POINT (-71.00709814 42.26652344),HLTHOUT,DEPRESSION
25021411100,High blood pressure among adults aged >=18 years,27.8,7972,POINT (-71.25527662 42.12116854),HLTHOUT,BPHIGH
25021400800,Fair or poor self-rated health status among adults aged >=18 years,8.6,5630,POINT (-71.11782598 42.33860811),HLTHSTAT,GHLTH
25021400200,Diagnosed diabetes among adults aged >=18 years,5.6,6132,POINT (-71.11963176 42.3468979),HLTHOUT,DIABETES
25021417902,Mobility disability among adults aged >=18 years,11.7,3542,POINT (-70.99068368 42.24630717),DISABLT,MOBILITY
25021420302,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,35.9,7703,POINT (-71.04432102 42.15289856),HLTHOUT,HIGHCHOL
25021441204,Depression among adults aged >=18 years,20.9,4499,POINT (-71.34502247 42.07118644),HLTHOUT,DEPRESSION
25021411302,Self-care disability among adults aged >=18 years,2.7,4009,POINT (-71.28002206 42.13589837),DISABLT,SELFCARE
25021418101,Chronic obstructive pulmonary disease among adults aged >=18 years,5.5,4837,POINT (-71.01408196 42.25108748),HLTHOUT,COPD
25021402200,No leisure-time physical activity among adults aged >=18 years,18.8,2169,POINT (-71.14514835 42.2343938),RISKBEH,LPA
25021410300,Hearing disability among adults aged >=18 years,5.1,4423,POINT (-71.21440583 42.05858508),DISABLT,HEARING
25021422302,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,33.9,6590,POINT (-70.93913353 42.18898917),HLTHOUT,HIGHCHOL
25021413401,Binge drinking among adults aged >=18 years,19.1,3167,POINT (-71.2064877 42.18868928),RISKBEH,BINGE
25021404201,Hearing disability among adults aged >=18 years,4.8,3658,POINT (-71.27945031 42.31824118),DISABLT,HEARING
25021417602,Chronic obstructive pulmonary disease among adults aged >=18 years,6.1,5155,POINT (-71.00709814 42.26652344),HLTHOUT,COPD
25021420202,Chronic obstructive pulmonary disease among adults aged >=18 years,5.4,6303,POINT (-71.07757841 42.19198389),HLTHOUT,COPD
25021422800,Diagnosed diabetes among adults aged >=18 years,8.3,3852,POINT (-70.93805125 42.25304494),HLTHOUT,DIABETES
25021442201,Any disability among adults aged >=18 years,18.3,4166,POINT (-71.41962361 42.05053826),DISABLT,DISABILITY
25021419800,Diagnosed diabetes among adults aged >=18 years,8.3,4358,POINT (-71.02235986 42.20112937),HLTHOUT,DIABETES
25021404202,Obesity among adults aged >=18 years,20.8,4986,POINT (-71.27127393 42.30353639),HLTHOUT,OBESITY
25021456102,Any disability among adults aged >=18 years,25,4945,POINT (-71.08703138 42.12454999),DISABLT,DISABILITY
25021404201,Binge drinking among adults aged >=18 years,17.8,3658,POINT (-71.27945031 42.31824118),RISKBEH,BINGE
25021411302,Stroke among adults aged >=18 years,2.4,4009,POINT (-71.28002206 42.13589837),HLTHOUT,STROKE
25021418101,Diagnosed diabetes among adults aged >=18 years,8.6,4837,POINT (-71.01408196 42.25108748),HLTHOUT,DIABETES
25021456402,Obesity among adults aged >=18 years,26.8,5577,POINT (-71.11878358 42.1009819),HLTHOUT,OBESITY
25021419100,Depression among adults aged >=18 years,20.3,5691,POINT (-71.02182248 42.21758835),HLTHOUT,DEPRESSION
25021422400,Obesity among adults aged >=18 years,26.8,7785,POINT (-70.9585552 42.21070836),HLTHOUT,OBESITY
25021419500,Stroke among adults aged >=18 years,2.8,3077,POINT (-70.97959575 42.21069154),HLTHOUT,STROKE
25021400500,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,28.3,5173,POINT (-71.13094331 42.3374152),HLTHOUT,HIGHCHOL
25021417702,High blood pressure among adults aged >=18 years,26.7,2765,POINT (-70.99343251 42.2604373),HLTHOUT,BPHIGH
25021417701,Chronic kidney disease among adults aged >=18 years,3.5,5417,POINT (-71.0010474 42.2523245),HLTHOUT,KIDNEY
25021419300,Physical health not good for >=14 days among adults aged >=18 years,11,3863,POINT (-70.9834132 42.22786085),HLTHSTAT,PHLTH
25021418002,Independent living disability among adults aged >=18 years,6,7020,POINT (-70.99441435 42.23848322),DISABLT,INDEPLIVE
25021422600,Diagnosed diabetes among adults aged >=18 years,7.7,6668,POINT (-70.93768692 42.22710694),HLTHOUT,DIABETES
25021413402,Binge drinking among adults aged >=18 years,19.2,4244,POINT (-71.22097205 42.17938006),RISKBEH,BINGE
25021416200,Diagnosed diabetes among adults aged >=18 years,8.7,6651,POINT (-71.09607602 42.25438723),HLTHOUT,DIABETES
25021418102,Coronary heart disease among adults aged >=18 years,4,3377,POINT (-71.02163721 42.24675915),HLTHOUT,CHD
25021456402,Current asthma among adults aged >=18 years,10.5,5577,POINT (-71.11878358 42.1009819),HLTHOUT,CASTHMA
25021417702,Current smoking among adults aged >=18 years,11.6,2765,POINT (-70.99343251 42.2604373),RISKBEH,CSMOKING
25021443102,Diagnosed diabetes among adults aged >=18 years,7,8694,POINT (-71.47622495 42.04772961),HLTHOUT,DIABETES
25021408101,Diagnosed diabetes among adults aged >=18 years,6.6,7962,POINT (-71.43342248 42.15695228),HLTHOUT,DIABETES
25021422700,Chronic obstructive pulmonary disease among adults aged >=18 years,6.7,3842,POINT (-70.9453359 42.23957177),HLTHOUT,COPD
25021442201,Coronary heart disease among adults aged >=18 years,3.7,4166,POINT (-71.41962361 42.05053826),HLTHOUT,CHD
25021408101,Chronic obstructive pulmonary disease among adults aged >=18 years,4.6,7962,POINT (-71.43342248 42.15695228),HLTHOUT,COPD
25021416102,Any disability among adults aged >=18 years,23.8,3810,POINT (-71.10401573 42.22520451),DISABLT,DISABILITY
25021422301,Binge drinking among adults aged >=18 years,19.2,2975,POINT (-70.96349881 42.19081795),RISKBEH,BINGE
25021419200,Depression among adults aged >=18 years,20.4,5002,POINT (-70.99453672 42.22262787),HLTHOUT,DEPRESSION
25021442102,Coronary heart disease among adults aged >=18 years,4.2,7071,POINT (-71.42992478 42.08761238),HLTHOUT,CHD
25021419500,Binge drinking among adults aged >=18 years,17.4,3077,POINT (-70.97959575 42.21069154),RISKBEH,BINGE
25021419700,Mobility disability among adults aged >=18 years,12.1,3821,POINT (-71.00007476 42.19277638),DISABLT,MOBILITY
25021404301,Coronary heart disease among adults aged >=18 years,4.3,5508,POINT (-71.30907515 42.31221331),HLTHOUT,CHD
25021422502,Mobility disability among adults aged >=18 years,11.9,5165,POINT (-70.937855 42.21377937),DISABLT,MOBILITY
25021412200,Hearing disability among adults aged >=18 years,7.7,3572,POINT (-71.22073835 42.23415749),DISABLT,HEARING
25021422200,No leisure-time physical activity among adults aged >=18 years,19.7,6815,POINT (-70.93974174 42.1659965),RISKBEH,LPA
25021417601,Cognitive disability among adults ages >=18 years,14.1,5196,POINT (-71.01553882 42.27234002),DISABLT,COGNITION
25021422302,Arthritis among adults aged >=18 years,21.8,6590,POINT (-70.93913353 42.18898917),HLTHOUT,ARTHRITIS
25021456402,Chronic obstructive pulmonary disease among adults aged >=18 years,5.3,5577,POINT (-71.11878358 42.1009819),HLTHOUT,COPD
25021440100,Diagnosed diabetes among adults aged >=18 years,7,8264,POINT (-71.33612414 42.01411871),HLTHOUT,DIABETES
25021418102,Sleeping less than 7 hours among adults aged >=18 years,31.8,3377,POINT (-71.02163721 42.24675915),RISKBEH,SLEEP
25021404201,Sleeping less than 7 hours among adults aged >=18 years,25.8,3658,POINT (-71.27945031 42.31824118),RISKBEH,SLEEP
25021456401,Arthritis among adults aged >=18 years,24.1,2765,POINT (-71.12926038 42.12745755),HLTHOUT,ARTHRITIS
25021403500,Self-care disability among adults aged >=18 years,2.2,5684,POINT (-71.23297342 42.30232955),DISABLT,SELFCARE
25021405100,Hearing disability among adults aged >=18 years,5,5589,POINT (-71.28459876 42.23654814),DISABLT,HEARING
25021413200,Obesity among adults aged >=18 years,28.1,6079,POINT (-71.19495855 42.20279523),HLTHOUT,OBESITY
25021417901,Hearing disability among adults aged >=18 years,7.2,6048,POINT (-70.97846633 42.24544364),DISABLT,HEARING
25021417200,Stroke among adults aged >=18 years,2.2,8182,POINT (-71.03356848 42.27097622),HLTHOUT,STROKE
25021403300,No leisure-time physical activity among adults aged >=18 years,14,4222,POINT (-71.24638071 42.26656049),RISKBEH,LPA
25021422400,Mobility disability among adults aged >=18 years,12.8,7785,POINT (-70.9585552 42.21070836),DISABLT,MOBILITY
25021418102,Independent living disability among adults aged >=18 years,6.2,3377,POINT (-71.02163721 42.24675915),DISABLT,INDEPLIVE
25021420302,Diagnosed diabetes among adults aged >=18 years,11.3,7703,POINT (-71.04432102 42.15289856),HLTHOUT,DIABETES
25021417601,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,35.1,5196,POINT (-71.01553882 42.27234002),HLTHOUT,HIGHCHOL
25021421200,Cognitive disability among adults ages >=18 years,10.9,5671,POINT (-70.99779901 42.15235087),DISABLT,COGNITION
25021442103,Cognitive disability among adults ages >=18 years,9,6946,POINT (-71.40823195 42.12084969),DISABLT,COGNITION
25021442101,Binge drinking among adults aged >=18 years,21.9,5572,POINT (-71.38871777 42.09647753),RISKBEH,BINGE
25021419700,Stroke among adults aged >=18 years,3,3821,POINT (-71.00007476 42.19277638),HLTHOUT,STROKE
25021407100,All teeth lost among adults aged >=65 years,7.9,7891,POINT (-71.36258416 42.16903067),HLTHOUT,TEETHLOST
25021413100,Vision disability among adults aged >=18 years,3.3,5854,POINT (-71.17791823 42.1883494),DISABLT,VISION
25021403400,Hearing disability among adults aged >=18 years,6.1,6488,POINT (-71.26723388 42.27839338),DISABLT,HEARING
25021401100,Sleeping less than 7 hours among adults aged >=18 years,26.2,4441,POINT (-71.14130887 42.32312274),RISKBEH,SLEEP
25021400500,Current smoking among adults aged >=18 years,6.8,5173,POINT (-71.13094331 42.3374152),RISKBEH,CSMOKING
25021402102,Self-care disability among adults aged >=18 years,3,4063,POINT (-71.1526866 42.25000665),DISABLT,SELFCARE
25021418200,Cognitive disability among adults ages >=18 years,11.8,6224,POINT (-71.05281438 42.22706175),DISABLT,COGNITION
25021412200,Physical health not good for >=14 days among adults aged >=18 years,8.6,3572,POINT (-71.22073835 42.23415749),HLTHSTAT,PHLTH
25021404202,Chronic obstructive pulmonary disease among adults aged >=18 years,4,4986,POINT (-71.27127393 42.30353639),HLTHOUT,COPD
25021414100,Mobility disability among adults aged >=18 years,8.2,5693,POINT (-71.20501305 42.11965566),DISABLT,MOBILITY
25021456200,Hearing disability among adults aged >=18 years,6.2,3146,POINT (-71.07880147 42.14461029),DISABLT,HEARING
25021413200,Any disability among adults aged >=18 years,28.6,6079,POINT (-71.19495855 42.20279523),DISABLT,DISABILITY
25021422600,Independent living disability among adults aged >=18 years,5.8,6668,POINT (-70.93768692 42.22710694),DISABLT,INDEPLIVE
25021456101,Diagnosed diabetes among adults aged >=18 years,8.3,3776,POINT (-71.08243461 42.1078983),HLTHOUT,DIABETES
25021442102,Arthritis among adults aged >=18 years,21.8,7071,POINT (-71.42992478 42.08761238),HLTHOUT,ARTHRITIS
25021422700,Obesity among adults aged >=18 years,27.6,3842,POINT (-70.9453359 42.23957177),HLTHOUT,OBESITY
25021404301,Current asthma among adults aged >=18 years,9.4,5508,POINT (-71.30907515 42.31221331),HLTHOUT,CASTHMA
25021421100,Current asthma among adults aged >=18 years,11.5,5120,POINT (-71.0185983 42.13801135),HLTHOUT,CASTHMA
25021404201,All teeth lost among adults aged >=65 years,4.8,3658,POINT (-71.27945031 42.31824118),HLTHOUT,TEETHLOST
25021421100,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,36.1,5120,POINT (-71.0185983 42.13801135),HLTHOUT,HIGHCHOL
25021410100,Binge drinking among adults aged >=18 years,18.5,6142,POINT (-71.2678387 42.05560808),RISKBEH,BINGE
25021419200,Chronic obstructive pulmonary disease among adults aged >=18 years,5.9,5002,POINT (-70.99453672 42.22262787),HLTHOUT,COPD
25021422301,Fair or poor self-rated health status among adults aged >=18 years,11.7,2975,POINT (-70.96349881 42.19081795),HLTHSTAT,GHLTH
25021443102,Independent living disability among adults aged >=18 years,5.4,8694,POINT (-71.47622495 42.04772961),DISABLT,INDEPLIVE
25021406101,Stroke among adults aged >=18 years,2.3,5537,POINT (-71.31058451 42.20256209),HLTHOUT,STROKE
25021419600,Diagnosed diabetes among adults aged >=18 years,7.3,6766,POINT (-70.99269387 42.1803875),HLTHOUT,DIABETES
25021417702,All teeth lost among adults aged >=65 years,8.8,2765,POINT (-70.99343251 42.2604373),HLTHOUT,TEETHLOST
25021402500,Coronary heart disease among adults aged >=18 years,7.1,4264,POINT (-71.19846211 42.25164416),HLTHOUT,CHD
25021402500,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,39.6,4264,POINT (-71.19846211 42.25164416),HLTHOUT,HIGHCHOL
25021419300,High blood pressure among adults aged >=18 years,27.3,3863,POINT (-70.9834132 42.22786085),HLTHOUT,BPHIGH
25021407100,High blood pressure among adults aged >=18 years,25.5,7891,POINT (-71.36258416 42.16903067),HLTHOUT,BPHIGH
25021403400,Vision disability among adults aged >=18 years,2.7,6488,POINT (-71.26723388 42.27839338),DISABLT,VISION
25021440100,Depression among adults aged >=18 years,21.4,8264,POINT (-71.33612414 42.01411871),HLTHOUT,DEPRESSION
25021419100,Current asthma among adults aged >=18 years,10.2,5691,POINT (-71.02182248 42.21758835),HLTHOUT,CASTHMA
25021416400,Stroke among adults aged >=18 years,2.4,6069,POINT (-71.04932043 42.26235299),HLTHOUT,STROKE
25021417200,Diagnosed diabetes among adults aged >=18 years,8.6,8182,POINT (-71.03356848 42.27097622),HLTHOUT,DIABETES
25021417400,Depression among adults aged >=18 years,20.7,2566,POINT (-71.00999686 42.29707942),HLTHOUT,DEPRESSION
25021416200,Chronic kidney disease among adults aged >=18 years,2.7,6651,POINT (-71.09607602 42.25438723),HLTHOUT,KIDNEY
25021402101,Current smoking among adults aged >=18 years,10.6,3634,POINT (-71.18040993 42.26503101),RISKBEH,CSMOKING
25021400200,Stroke among adults aged >=18 years,1.6,6132,POINT (-71.11963176 42.3468979),HLTHOUT,STROKE
25021414200,Independent living disability among adults aged >=18 years,3.8,7183,POINT (-71.16277367 42.09207873),DISABLT,INDEPLIVE
25021417400,Mental health not good for >=14 days among adults aged >=18 years,13.2,2566,POINT (-71.00999686 42.29707942),HLTHSTAT,MHLTH
25021416400,Sleeping less than 7 hours among adults aged >=18 years,27.7,6069,POINT (-71.04932043 42.26235299),RISKBEH,SLEEP
25021415102,Diagnosed diabetes among adults aged >=18 years,7.6,7465,POINT (-71.14271349 42.14866971),HLTHOUT,DIABETES
25021418200,Physical health not good for >=14 days among adults aged >=18 years,9.1,6224,POINT (-71.05281438 42.22706175),HLTHSTAT,PHLTH
25021422600,All teeth lost among adults aged >=65 years,10.1,6668,POINT (-70.93768692 42.22710694),HLTHOUT,TEETHLOST
25021442101,Chronic obstructive pulmonary disease among adults aged >=18 years,4.1,5572,POINT (-71.38871777 42.09647753),HLTHOUT,COPD
25021401000,Current asthma among adults aged >=18 years,10.1,3149,POINT (-71.12104255 42.32741875),HLTHOUT,CASTHMA
25021422100,Physical health not good for >=14 days among adults aged >=18 years,9.2,5293,POINT (-70.96661134 42.15875842),HLTHSTAT,PHLTH
25021401200,Hearing disability among adults aged >=18 years,5.1,7031,POINT (-71.15572527 42.31096417),DISABLT,HEARING
25021457100,Coronary heart disease among adults aged >=18 years,6,4356,POINT (-71.04965099 42.12676453),HLTHOUT,CHD
25021417501,Coronary heart disease among adults aged >=18 years,4.3,5004,POINT (-71.02109536 42.27998475),HLTHOUT,CHD
25021412300,Hearing disability among adults aged >=18 years,5.3,4712,POINT (-71.17207024 42.21457745),DISABLT,HEARING
25021402500,Mobility disability among adults aged >=18 years,13.4,4264,POINT (-71.19846211 42.25164416),DISABLT,MOBILITY
25021422400,Independent living disability among adults aged >=18 years,6.8,7785,POINT (-70.9585552 42.21070836),DISABLT,INDEPLIVE
25021422200,High blood pressure among adults aged >=18 years,27.1,6815,POINT (-70.93974174 42.1659965),HLTHOUT,BPHIGH
25021419400,Coronary heart disease among adults aged >=18 years,5,3166,POINT (-70.97086584 42.2304696),HLTHOUT,CHD
25021416101,Self-care disability among adults aged >=18 years,2.5,5724,POINT (-71.07237028 42.24115381),DISABLT,SELFCARE
25021417501,Independent living disability among adults aged >=18 years,5.6,5004,POINT (-71.02109536 42.27998475),DISABLT,INDEPLIVE
25021403400,Physical health not good for >=14 days among adults aged >=18 years,8.1,6488,POINT (-71.26723388 42.27839338),HLTHSTAT,PHLTH
25021417701,Coronary heart disease among adults aged >=18 years,6.7,5417,POINT (-71.0010474 42.2523245),HLTHOUT,CHD
25021442202,Diagnosed diabetes among adults aged >=18 years,7.1,7880,POINT (-71.38235624 42.07779929),HLTHOUT,DIABETES
25021417902,Cognitive disability among adults ages >=18 years,14.6,3542,POINT (-70.99068368 42.24630717),DISABLT,COGNITION
25021404302,Mobility disability among adults aged >=18 years,9.5,3529,POINT (-71.30725524 42.30107002),DISABLT,MOBILITY
25021417602,Obesity among adults aged >=18 years,24.3,5155,POINT (-71.00709814 42.26652344),HLTHOUT,OBESITY
25021411100,Independent living disability among adults aged >=18 years,5.9,7972,POINT (-71.25527662 42.12116854),DISABLT,INDEPLIVE
25021420301,Diagnosed diabetes among adults aged >=18 years,10.5,6797,POINT (-71.04152541 42.16825153),HLTHOUT,DIABETES
25021442201,Obesity among adults aged >=18 years,25.8,4166,POINT (-71.41962361 42.05053826),HLTHOUT,OBESITY
25021402101,Stroke among adults aged >=18 years,2.6,3634,POINT (-71.18040993 42.26503101),HLTHOUT,STROKE
25021406101,Chronic obstructive pulmonary disease among adults aged >=18 years,4.7,5537,POINT (-71.31058451 42.20256209),HLTHOUT,COPD
25021417802,Mental health not good for >=14 days among adults aged >=18 years,17.9,3150,POINT (-70.96584254 42.25540659),HLTHSTAT,MHLTH
25021417100,Independent living disability among adults aged >=18 years,5.6,4264,POINT (-71.02428099 42.25972054),DISABLT,INDEPLIVE
25021419800,Cognitive disability among adults ages >=18 years,11.5,4358,POINT (-71.02235986 42.20112937),DISABLT,COGNITION
25021440100,Stroke among adults aged >=18 years,2.3,8264,POINT (-71.33612414 42.01411871),HLTHOUT,STROKE
25021456302,Coronary heart disease among adults aged >=18 years,7,5000,POINT (-71.12181497 42.13758323),HLTHOUT,CHD
25021418002,Diagnosed diabetes among adults aged >=18 years,7.6,7020,POINT (-70.99441435 42.23848322),HLTHOUT,DIABETES
25021400700,Chronic obstructive pulmonary disease among adults aged >=18 years,2.9,3598,POINT (-71.12482476 42.33332451),HLTHOUT,COPD
25021456302,High blood pressure among adults aged >=18 years,33.4,5000,POINT (-71.12181497 42.13758323),HLTHOUT,BPHIGH
25021422700,Independent living disability among adults aged >=18 years,6.5,3842,POINT (-70.9453359 42.23957177),DISABLT,INDEPLIVE
25021404100,Coronary heart disease among adults aged >=18 years,4.3,4025,POINT (-71.25079549 42.31563652),HLTHOUT,CHD
25021442103,Self-care disability among adults aged >=18 years,2,6946,POINT (-71.40823195 42.12084969),DISABLT,SELFCARE
25021415300,Hearing disability among adults aged >=18 years,5.7,3714,POINT (-71.1262404 42.19779156),DISABLT,HEARING
25021420302,Independent living disability among adults aged >=18 years,8.3,7703,POINT (-71.04432102 42.15289856),DISABLT,INDEPLIVE
25021423100,No leisure-time physical activity among adults aged >=18 years,15.6,7542,POINT (-70.81983377 42.23544495),RISKBEH,LPA
25021441203,Current smoking among adults aged >=18 years,12.3,3730,POINT (-71.31277854 42.05843775),RISKBEH,CSMOKING
25021401100,Binge drinking among adults aged >=18 years,17.2,4441,POINT (-71.14130887 42.32312274),RISKBEH,BINGE
25021401000,Fair or poor self-rated health status among adults aged >=18 years,9.2,3149,POINT (-71.12104255 42.32741875),HLTHSTAT,GHLTH
25021422600,High blood pressure among adults aged >=18 years,27.1,6668,POINT (-70.93768692 42.22710694),HLTHOUT,BPHIGH
25021419700,High blood pressure among adults aged >=18 years,30,3821,POINT (-71.00007476 42.19277638),HLTHOUT,BPHIGH
25021411301,Vision disability among adults aged >=18 years,2.8,5527,POINT (-71.25455893 42.17651056),DISABLT,VISION
25021400900,Cognitive disability among adults ages >=18 years,9.9,3865,POINT (-71.1159763 42.33331204),DISABLT,COGNITION
25021404201,Current smoking among adults aged >=18 years,7.5,3658,POINT (-71.27945031 42.31824118),RISKBEH,CSMOKING
25021420201,Independent living disability among adults aged >=18 years,7.9,3505,POINT (-71.05956435 42.1786318),DISABLT,INDEPLIVE
25021413100,Mobility disability among adults aged >=18 years,11.3,5854,POINT (-71.17791823 42.1883494),DISABLT,MOBILITY
25021413500,Binge drinking among adults aged >=18 years,19.6,4304,POINT (-71.19881379 42.16774419),RISKBEH,BINGE
25021402300,Sleeping less than 7 hours among adults aged >=18 years,27,4549,POINT (-71.15286513 42.22417101),RISKBEH,SLEEP
25021414200,Stroke among adults aged >=18 years,2,7183,POINT (-71.16277367 42.09207873),HLTHOUT,STROKE
25021419500,Chronic kidney disease among adults aged >=18 years,2.9,3077,POINT (-70.97959575 42.21069154),HLTHOUT,KIDNEY
25021403500,Cognitive disability among adults ages >=18 years,8.7,5684,POINT (-71.23297342 42.30232955),DISABLT,COGNITION
25021400200,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,27.6,6132,POINT (-71.11963176 42.3468979),HLTHOUT,HIGHCHOL
25021416200,Binge drinking among adults aged >=18 years,17.3,6651,POINT (-71.09607602 42.25438723),RISKBEH,BINGE
25021410400,Binge drinking among adults aged >=18 years,19.5,6300,POINT (-71.24140644 42.08397449),RISKBEH,BINGE
25021417601,All teeth lost among adults aged >=65 years,14.1,5196,POINT (-71.01553882 42.27234002),HLTHOUT,TEETHLOST
25021442201,Diagnosed diabetes among adults aged >=18 years,6.3,4166,POINT (-71.41962361 42.05053826),HLTHOUT,DIABETES
25021419300,Coronary heart disease among adults aged >=18 years,5.1,3863,POINT (-70.9834132 42.22786085),HLTHOUT,CHD
25021441204,Cognitive disability among adults ages >=18 years,9.7,4499,POINT (-71.34502247 42.07118644),DISABLT,COGNITION
25021422302,Coronary heart disease among adults aged >=18 years,4.5,6590,POINT (-70.93913353 42.18898917),HLTHOUT,CHD
25021441203,High blood pressure among adults aged >=18 years,28.8,3730,POINT (-71.31277854 42.05843775),HLTHOUT,BPHIGH
25021411301,Arthritis among adults aged >=18 years,25.6,5527,POINT (-71.25455893 42.17651056),HLTHOUT,ARTHRITIS
25021422600,Sleeping less than 7 hours among adults aged >=18 years,29.7,6668,POINT (-70.93768692 42.22710694),RISKBEH,SLEEP
25021409101,No leisure-time physical activity among adults aged >=18 years,19.1,6217,POINT (-71.31242217 42.118443),RISKBEH,LPA
25021400500,Vision disability among adults aged >=18 years,2,5173,POINT (-71.13094331 42.3374152),DISABLT,VISION
25021456101,Physical health not good for >=14 days among adults aged >=18 years,9.5,3776,POINT (-71.08243461 42.1078983),HLTHSTAT,PHLTH
25021419400,Obesity among adults aged >=18 years,27.2,3166,POINT (-70.97086584 42.2304696),HLTHOUT,OBESITY
25021418200,Independent living disability among adults aged >=18 years,5.9,6224,POINT (-71.05281438 42.22706175),DISABLT,INDEPLIVE
25021420100,Chronic kidney disease among adults aged >=18 years,2.7,7804,POINT (-71.04329151 42.18883485),HLTHOUT,KIDNEY
25021417801,Hearing disability among adults aged >=18 years,5.5,5443,POINT (-70.96296652 42.26616374),DISABLT,HEARING
25021457200,Depression among adults aged >=18 years,18.4,5651,POINT (-71.23275815 42.28842045),HLTHOUT,DEPRESSION
25021401200,Binge drinking among adults aged >=18 years,16.5,7031,POINT (-71.15572527 42.31096417),RISKBEH,BINGE
25021456302,All teeth lost among adults aged >=65 years,14.5,5000,POINT (-71.12181497 42.13758323),HLTHOUT,TEETHLOST
25021400800,Cancer (excluding skin cancer) among adults aged >=18 years,6.3,5630,POINT (-71.11782598 42.33860811),HLTHOUT,CANCER
25021441202,Coronary heart disease among adults aged >=18 years,4,2726,POINT (-71.39401187 42.03167371),HLTHOUT,CHD
25021403100,Self-care disability among adults aged >=18 years,1.9,6841,POINT (-71.20933113 42.27997539),DISABLT,SELFCARE
25021422400,Chronic obstructive pulmonary disease among adults aged >=18 years,6.7,7785,POINT (-70.9585552 42.21070836),HLTHOUT,COPD
25021441204,Hearing disability among adults aged >=18 years,5.3,4499,POINT (-71.34502247 42.07118644),DISABLT,HEARING
25021414300,Binge drinking among adults aged >=18 years,17.7,4736,POINT (-71.1708576 42.12452396),RISKBEH,BINGE
25021410400,Stroke among adults aged >=18 years,2.3,6300,POINT (-71.24140644 42.08397449),HLTHOUT,STROKE
25021417901,All teeth lost among adults aged >=65 years,13.9,6048,POINT (-70.97846633 42.24544364),HLTHOUT,TEETHLOST
25021418200,High blood pressure among adults aged >=18 years,25.1,6224,POINT (-71.05281438 42.22706175),HLTHOUT,BPHIGH
25021400400,Binge drinking among adults aged >=18 years,19.1,5449,POINT (-71.13215555 42.34216207),RISKBEH,BINGE
25021409102,Fair or poor self-rated health status among adults aged >=18 years,8.7,5010,POINT (-71.34940818 42.11358281),HLTHSTAT,GHLTH
25021403500,Cancer (excluding skin cancer) among adults aged >=18 years,8,5684,POINT (-71.23297342 42.30232955),HLTHOUT,CANCER
25021422700,Diagnosed diabetes among adults aged >=18 years,8.4,3842,POINT (-70.9453359 42.23957177),HLTHOUT,DIABETES
25021419300,All teeth lost among adults aged >=65 years,14,3863,POINT (-70.9834132 42.22786085),HLTHOUT,TEETHLOST
25021411301,Chronic kidney disease among adults aged >=18 years,2.9,5527,POINT (-71.25455893 42.17651056),HLTHOUT,KIDNEY
25021456200,Self-care disability among adults aged >=18 years,3.3,3146,POINT (-71.07880147 42.14461029),DISABLT,SELFCARE
25021422400,All teeth lost among adults aged >=65 years,11.7,7785,POINT (-70.9585552 42.21070836),HLTHOUT,TEETHLOST
25021404100,Current asthma among adults aged >=18 years,9.6,4025,POINT (-71.25079549 42.31563652),HLTHOUT,CASTHMA
25021420302,All teeth lost among adults aged >=65 years,15.8,7703,POINT (-71.04432102 42.15289856),HLTHOUT,TEETHLOST
25021417501,Chronic kidney disease among adults aged >=18 years,2.4,5004,POINT (-71.02109536 42.27998475),HLTHOUT,KIDNEY
25021404201,Depression among adults aged >=18 years,18.7,3658,POINT (-71.27945031 42.31824118),HLTHOUT,DEPRESSION
25021422100,High blood pressure among adults aged >=18 years,26.1,5293,POINT (-70.96661134 42.15875842),HLTHOUT,BPHIGH
25021442103,Depression among adults aged >=18 years,20.8,6946,POINT (-71.40823195 42.12084969),HLTHOUT,DEPRESSION
25021402300,Cancer (excluding skin cancer) among adults aged >=18 years,9.4,4549,POINT (-71.15286513 42.22417101),HLTHOUT,CANCER
25021457200,High blood pressure among adults aged >=18 years,26.8,5651,POINT (-71.23275815 42.28842045),HLTHOUT,BPHIGH
25021417801,All teeth lost among adults aged >=65 years,10.3,5443,POINT (-70.96296652 42.26616374),HLTHOUT,TEETHLOST
25021408102,All teeth lost among adults aged >=65 years,9.3,4790,POINT (-71.41625596 42.14403652),HLTHOUT,TEETHLOST
25021406102,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,36.6,6487,POINT (-71.29991621 42.16929823),HLTHOUT,HIGHCHOL
